"","occurrenceID","datasetName","basisOfRecord","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","establishmentMeans","occurrenceStatus","eventID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","scientificNameAuthorship","vernacularName","modified","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","fieldNumber","locationID","waterBody","county","municipality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferenceRemarks","measurementUnit","measurementMethod","populationTrend"
"843","urn:uuid:c3408267-c689-4e63-ac06-464a459cb1eb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_500 | art: 5 | lnr: 855 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:8c880ba1-244d-435f-97b4-bae5f3b8428c","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_500 | innført_år:","NVE Vatn_lnr:34355 | NOFA locationID:40a2c1ec-133f-4894-bffc-8e59198164fe","Nedre Håkådalsvatnet","Møre og Romsdal","Sunndal",62.4677043819272,8.66825887100905,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"844","urn:uuid:368fff3b-751d-44ec-a504-7d3e1399fd72","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_501 | art: 5 | lnr: 856 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:8d014600-1104-45bb-a3ab-609a5b809378","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_501 | innført_år:","NVE Vatn_lnr:34273 | NOFA locationID:6d4e9922-621b-4ea8-a3f3-bdcb20b571fc","Storvatnet","Møre og Romsdal","Sunndal",62.5282097212867,8.80859518650097,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:556cd608-11b5-49c3-9f93-62856fb994be	urn:uuid:de59966e-e094-46bd-a516-c6a6a6cfdb25	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"845","urn:uuid:6d304aa5-177f-48cd-b5e3-21eb81f2b044","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_502 | art: 5 | lnr: 857 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:276e1c61-2902-499e-a2a6-19b8cbc2ec60","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_502 | innført_år:","NVE Vatn_lnr:36642 | NOFA locationID:8344d9dd-e02c-4d02-9a62-1252e6b95918","Grytvatnet","Møre og Romsdal","Surnadal",63.0620904780937,9.08901857349919,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"846","urn:uuid:dbc23ba8-1fe9-4844-a9d7-c427a2b8d86e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_505 | art: 5 | lnr: 860 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:26594e6e-30ac-431c-943c-eed400d16d35","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_505 | innført_år:","NVE Vatn_lnr:36625 | NOFA locationID:bd9c35fc-56fd-40e5-bb44-48e5b595b385","Holmevatnet","Møre og Romsdal","Surnadal",63.0706675432174,9.01064686901496,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"847","urn:uuid:de59966e-e094-46bd-a516-c6a6a6cfdb25","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_511 | art: 5 | lnr: 866 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:556cd608-11b5-49c3-9f93-62856fb994be","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_511 | innført_år:","NVE Vatn_lnr:36086 | NOFA locationID:213c2ae3-eb44-45ff-a9eb-5865128b8342","Langvatnet","Sør-Trøndelag","Hitra",63.5871359506747,9.04429482234051,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"848","urn:uuid:86ef0dfb-a656-4cfa-9361-1a3d0bb835eb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_515 | art: 5 | lnr: 870 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:c421793a-edfe-4c69-af9c-981d3d7c4b2f","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_515 | innført_år:","NVE Vatn_lnr:37217 | NOFA locationID:fdd01ddc-5ae3-4cf6-b21d-d31d027daa95","Holtvatnet","Sør-Trøndelag","Agdenes",63.5506159824739,9.62273489786128,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:48928143-f298-4958-978d-620d7c1f541b	urn:uuid:b1d96da9-ffa5-4055-aa55-f7b85f7c8844	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"849","urn:uuid:b1d96da9-ffa5-4055-aa55-f7b85f7c8844","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_519 | art: 5 | lnr: 874 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:48928143-f298-4958-978d-620d7c1f541b","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_519 | innført_år:","NVE Vatn_lnr:36971 | NOFA locationID:466cbb68-94e9-4147-865c-9189e8243397","Ryvatnet","Sør-Trøndelag","Bjugn",63.7895002614248,9.72168382742518,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"850","urn:uuid:bcf7c23b-9360-499d-ad8f-c9ea597c5a35","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_519 | art: 6 | lnr: 875 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:48928143-f298-4958-978d-620d7c1f541b","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_519 | innført_år:","NVE Vatn_lnr:36971 | NOFA locationID:466cbb68-94e9-4147-865c-9189e8243397","Ryvatnet","Sør-Trøndelag","Bjugn",63.7895002614248,9.72168382742518,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"851","urn:uuid:fea81c27-2809-402a-ab4c-a88a59e4b2a4","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_519 | art: 37 | lnr: 876 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","irregular","urn:uuid:48928143-f298-4958-978d-620d7c1f541b","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_519 | innført_år:","NVE Vatn_lnr:36971 | NOFA locationID:466cbb68-94e9-4147-865c-9189e8243397","Ryvatnet","Sør-Trøndelag","Bjugn",63.7895002614248,9.72168382742518,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"852","urn:uuid:65e373d2-7669-44c8-8a10-39073a8ef984","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_519 | art: 38 | lnr: 877 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:48928143-f298-4958-978d-620d7c1f541b","Anguilla anguilla","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Species","L.1758","European eel","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_519 | innført_år:","NVE Vatn_lnr:36971 | NOFA locationID:466cbb68-94e9-4147-865c-9189e8243397","Ryvatnet","Sør-Trøndelag","Bjugn",63.7895002614248,9.72168382742518,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"853","urn:uuid:3384ae4e-6d67-405c-aa9d-8811f7f03666","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_520 | art: 5 | lnr: 878 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:2b382c6e-9c1e-4cdf-bda3-c9e3064f7af9","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_520 | innført_år:","NVE Vatn_lnr:36735 | NOFA locationID:be4615d0-2936-43e6-8142-77956eb1694a","Åsmundvatnet","Sør-Trøndelag","Åfjord",63.9617331407741,10.2106610976064,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:3a30f817-91e5-4755-a46d-35ffbf6d9942	urn:uuid:3712500a-5874-4653-8555-95eb048c1cfb	populationTrend	increasing	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"854","urn:uuid:229a3738-6d81-45f5-9684-4a16d23c899e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_520 | art: 2 | lnr: 879 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2b382c6e-9c1e-4cdf-bda3-c9e3064f7af9","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_520 | innført_år:","NVE Vatn_lnr:36735 | NOFA locationID:be4615d0-2936-43e6-8142-77956eb1694a","Åsmundvatnet","Sør-Trøndelag","Åfjord",63.9617331407741,10.2106610976064,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"855","urn:uuid:ca205883-0b19-4a14-af2a-cdd3cc1afbc6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_520 | art: 38 | lnr: 880 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2b382c6e-9c1e-4cdf-bda3-c9e3064f7af9","Anguilla anguilla","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Species","L.1758","European eel","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_520 | innført_år:","NVE Vatn_lnr:36735 | NOFA locationID:be4615d0-2936-43e6-8142-77956eb1694a","Åsmundvatnet","Sør-Trøndelag","Åfjord",63.9617331407741,10.2106610976064,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"856","urn:uuid:c6f9dba1-9cfa-417b-8fc0-50c1e1b6089f","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_524 | art: 5 | lnr: 884 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:ad89efef-e338-4aa9-8368-8bd533289fb1","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_524 | innført_år:","NVE Vatn_lnr:34454 | NOFA locationID:8ea6d004-bb22-4935-9428-01f02496f840","Såttjønna","Sør-Trøndelag","Oppdal",62.3974812830927,9.26957072236666,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"857","urn:uuid:96268f0e-72a3-4493-a44e-378184bb8381","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_524 | art: 6 | lnr: 885 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","common","urn:uuid:ad89efef-e338-4aa9-8368-8bd533289fb1","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_524 | innført_år:","NVE Vatn_lnr:34454 | NOFA locationID:8ea6d004-bb22-4935-9428-01f02496f840","Såttjønna","Sør-Trøndelag","Oppdal",62.3974812830927,9.26957072236666,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"858","urn:uuid:f7e5a044-0a48-44b7-a9f0-57c498e6d90d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_525 | art: 5 | lnr: 886 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:3a30f817-91e5-4755-a46d-35ffbf6d9942","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_525 | innført_år:","NVE Vatn_lnr:34052 | NOFA locationID:1590166f-2e47-4c81-bc31-e84e91ace2a9",NA,"Sør-Trøndelag","Oppdal",62.734649542997,9.5132140087354,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"859","urn:uuid:3712500a-5874-4653-8555-95eb048c1cfb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_525 | art: 6 | lnr: 887 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","absent","urn:uuid:3a30f817-91e5-4755-a46d-35ffbf6d9942","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_525 | innført_år:","NVE Vatn_lnr:34052 | NOFA locationID:1590166f-2e47-4c81-bc31-e84e91ace2a9",NA,"Sør-Trøndelag","Oppdal",62.734649542997,9.5132140087354,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"860","urn:uuid:d80611d1-605e-4cc5-8862-b78d14853704","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_527 | art: 5 | lnr: 889 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:03052e26-5ae7-49c8-8d5d-53149c7c6640","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:6c49d7aa-5cb0-4e59-ad92-9d578652966f	urn:uuid:3a5adbdd-9bcf-4785-9dc1-ef2f6b3784e9	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","decreasing"
"861","urn:uuid:88c9d4dd-908c-4706-b642-8e02486c2658","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_527 | art: 36 | lnr: 890 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:03052e26-5ae7-49c8-8d5d-53149c7c6640","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","urn:uuid:d48f50f5-3150-42a6-977a-dfa820d5cb1f","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_535 | art: 5 | lnr: 900 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_535 | innført_år:","NVE Vatn_lnr:35551 | NOFA locationID:5ba61a11-6c69-42b1-8bde-1fd470d0183a","Skebrosjøane","Sør-Trøndelag","Røros",62.4020357950275,12.1666847891546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"863","urn:uuid:7a1ed25c-84bb-495c-998c-7d279c6f03a4","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_535 | art: 20 | lnr: 901 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_535 | innført_år:","NVE Vatn_lnr:35551 | NOFA locationID:5ba61a11-6c69-42b1-8bde-1fd470d0183a","Skebrosjøane","Sør-Trøndelag","Røros",62.4020357950275,12.1666847891546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"864","urn:uuid:7d151cef-32e0-4cb3-a476-fb208c40df21","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_535 | art: 36 | lnr: 902 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_535 | innført_år:","NVE Vatn_lnr:35551 | NOFA locationID:5ba61a11-6c69-42b1-8bde-1fd470d0183a","Skebrosjøane","Sør-Trøndelag","Røros",62.4020357950275,12.1666847891546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"865","urn:uuid:a735ee9e-2f27-442c-803c-09d437335986","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_535 | art: 37 | lnr: 903 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_535 | innført_år:","NVE Vatn_lnr:35551 | NOFA locationID:5ba61a11-6c69-42b1-8bde-1fd470d0183a","Skebrosjøane","Sør-Trøndelag","Røros",62.4020357950275,12.1666847891546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"866","urn:uuid:29ac7749-e521-46bd-8e90-15f2d529ceae","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 5 | lnr: 912 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"867","urn:uuid:affbeac4-c7d2-494b-b889-251f825ff16d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 7 | lnr: 913 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Coregonus lavaretus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Whitefish","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"868","urn:uuid:5048bf33-3c75-4b5b-8e0f-552aabda3459","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 20 | lnr: 914 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"869","urn:uuid:d43f3198-b203-415b-82e4-8ed4772e65b8","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 36 | lnr: 915 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"870","urn:uuid:a206a805-dd8f-451c-adce-0fa36325fb52","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 37 | lnr: 916 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"871","urn:uuid:5127b8b2-8153-4f95-9d20-f587cc5a0945","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_540 | art: 39 | lnr: 917 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_540 | innført_år:","NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3","Midtre Muggsjøen","Sør-Trøndelag","Røros",62.4407238379194,12.1722791693467,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"872","urn:uuid:be7639e9-7653-46d3-93b3-9e793184443d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_547 | art: 5 | lnr: 932 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:6a90e92d-9519-479a-8224-244074a94fa8","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_547 | innført_år:","NVE Vatn_lnr:41814 | NOFA locationID:40a19919-7480-4c3b-a2cd-4b3347c27411","Giskåstjørna","Nord-Trøndelag","Steinkjer",64.0316366689364,11.8957893017499,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"873","urn:uuid:3a5adbdd-9bcf-4785-9dc1-ef2f6b3784e9","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_549 | art: 5 | lnr: 934 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:6c49d7aa-5cb0-4e59-ad92-9d578652966f","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_549 | innført_år:","NVE Vatn_lnr:41272 | NOFA locationID:8603bb9f-283f-414c-9489-dff5726782c8","Jenshusvatnet","Nord-Trøndelag","Steinkjer",64.1724836669966,11.429810557144,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
